participant,activity,window,mean,standar deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Lf/HF,Count
20,rest,5,809.6438356,25.40055542,740,884,808,804,0.006513213,0.52958753,828,816,804,792,810.0421772,32,0.493150685,0.506849315,144,654.1491629,0.02739726,0.465753425,26.22551768,2,34,14.36033202,26,76.38356164,76.82191781,85.20547945,0.896463023,73
20,rest,6,817.2571429,25.05803875,768,884,816,804,0.467758132,0.023236326,840.8,820,808.8,798.4,817.6412067,30,0.457142857,0.542857143,116,646.3731092,0.057142857,0.514285714,27.89054236,2,18,15.86142412,11,93.71428571,68.57142857,90.4,1.036662453,35
20,Ice Bucket,1,776.8533333,60.22285133,620,888,784,768,-0.364512344,-0.303587635,824.8,793.6,768,726.4,779.1841203,78,0.546666667,0.453333333,268,3675.802523,0.146666667,0.413333333,35.3729168,11,31,24.66885137,17,63.46666667,75.62666667,75.46666667,0.840989399,75
20,Ice Bucket,2,795.3424658,37.7853415,684,876,796,784,-0.565987187,0.609378522,826.4,804,791.2,768,796.2395179,44,0.547945205,0.452054795,192,1447.561644,0.082191781,0.424657534,27.95234039,6,31,17.10064615,23,78.4109589,76.87671233,86.4109589,0.90741915,73
20,Ice Bucket,3,789.1351351,46.23100759,684,876,794,820,-0.248688147,-0.749894489,832,807.2,780.8,744,790.4881831,67,0.540540541,0.459459459,192,2166.584228,0.054054054,0.472972973,28.38483099,4,35,16.61530335,11,77.89189189,87.45945946,73.13513514,1.06504065,74
20,Ice Bucket,4,795.8918919,49.04701759,708,876,796,852,-0.021901595,-1.283348611,846.4,818.4,777.6,744,797.4017266,92,0.513513514,0.486486486,168,2472.432432,0.054054054,0.432432432,28.2921269,2,16,16.78145655,3,79.02702703,82.91891892,59.24324324,1.333941606,37
20,rest,1,773.9733333,51.19322177,672,888,776,700,0.068937148,-0.788035275,824,789.6,756,731.2,775.6645323,80,0.506666667,0.493333333,216,2656.161441,0.04,0.533333333,28.15401656,3,40,15.56606599,12,67.94666667,83.2,75.25333333,0.902905741,75
20,rest,2,803.1232877,50.58884635,684,920,804,804,-0.106040486,-0.598662396,846.4,824,787.2,756,804.7150095,76,0.534246575,0.465753425,236,2594.776256,0.109589041,0.602739726,35.32704347,8,44,18.83226808,17,80.71232877,78.52054795,80.71232877,1,73
20,rest,3,834.9714286,45.08118753,720,948,834,804,0.09019452,-0.107767645,872.8,844,824,796,836.1875388,60,0.5,0.5,228,2061.767288,0.214285714,0.685714286,43.20493799,15,48,24.14866787,30,83.02857143,72.22857143,94.11428571,0.882210079,70
20,rest,4,858.3529412,38.39874565,776,948,858,876,0.147943,-0.639684519,896,868,844,824,859.2114031,56,0.5,0.5,172,1496.470588,0.205882353,0.661764706,43.10348533,14,45,25.34354728,25,86.94117647,88.35294118,90.41176471,0.961613533,68
20,rest,5,865.7647059,33.75609646,808,952,864,824,0.484156763,-0.413511299,896,872.8,852,836,866.4225297,45,0.470588235,0.529411765,144,1156.481124,0.220588235,0.661764706,40.88863653,15,45,22.39705292,28,88.17647059,89.76470588,90.52941176,0.974009097,68
20,rest,6,865.3333333,35.52776692,808,952,860,844,0.656431732,-0.143821031,894.4,869.6,847.2,837.6,866.0623534,40,0.454545455,0.545454545,144,1301.666667,0.242424242,0.666666667,41.36423576,8,22,22.04540769,13,76.48484848,77.93939394,104.2424242,0.73372093,33
20,Cry 7-2,1,828.4,49.66240314,724,940,824,824,0.144510866,-0.365076853,868.8,836,816,788,829.8872901,64,0.442857143,0.557142857,216,2502.098551,0.1,0.5,32.54250287,7,35,19.53218898,18,87.08571429,75.94285714,97.77142857,0.890707189,70
20,Cry 7-2,1,826.3098592,70.74226012,648,984,828,900,-0.478617337,0.112756633,892,848,808,780,829.3325332,76,0.521126761,0.478873239,336,5075.959759,0.169014085,0.633802817,37.72683774,12,45,21.29405398,10,68.90140845,74.53521127,80.67605634,0.854050279,71
20,Cry 7-2,1,825.7464789,50.11640487,720,960,832,816,0.045115879,0.051551348,860,844,816,780,827.2659194,62,0.507042254,0.492957746,240,2547.534809,0.112676056,0.464788732,31.28851912,8,33,18.69968896,19,84.28169014,87.38028169,84.56338028,0.996668887,71
20,rest,1,816.3888889,49.88056723,692,928,822,848,-0.434599581,0.017391087,856,836,809.6,784,817.9112965,60,0.555555556,0.444444444,236,2523.114241,0.111111111,0.527777778,30.09094197,8,38,16.03151033,15,71.38888889,77.22222222,82.38888889,0.866486851,72
20,rest,2,821.2394366,41.97164193,704,896,828,848,-0.828830082,0.380675142,852,836,820,792,822.3112738,52,0.577464789,0.422535211,192,1786.784708,0.14084507,0.577464789,33.06098261,10,41,17.20977416,25,81.18309859,80.61971831,82.70422535,0.981607629,71
20,rest,3,816.3888889,40.50876296,704,892,822,808,-0.750401396,0.165773479,852,832,808,788.8,817.3932822,54,0.527777778,0.472222222,188,1664.071987,0.111111111,0.527777778,32.33626142,8,38,18.06896792,27,81.27777778,81.5,71.05555556,1.143862392,72
20,rest,4,829.7142857,31.60883369,768,908,828,808,0.203651027,-0.785055619,860.8,837.6,816,803.2,830.3161532,48,0.471428571,0.528571429,140,1013.598344,0.142857143,0.542857143,34.93762558,10,38,20.34080559,29,82,71.02857143,95.2,0.861344538,70
20,rest,5,837.6,44.66203245,732,948,836,872,0.008162632,-0.451579292,873.6,852,820,803.2,838.7898766,63,0.5,0.5,216,2023.605797,0.128571429,0.557142857,35.50056133,9,39,20.24890277,17,82.8,73.42857143,96.51428571,0.857904085,70
20,rest,6,838,54.30415432,732,948,848,852,-0.015057436,-0.932021996,892.8,852,816.8,787.2,839.7576681,87,0.529411765,0.470588235,216,3038.30303,0.088235294,0.588235294,35.76353315,3,20,18.60122334,3,69.76470588,89.41176471,69.41176471,1.005084746,34
20,Social Conversation 5,1,757.2467532,43.39972944,696,868,744,744,0.725980405,-0.276919057,796,756,740,720,758.4894078,64,0.38961039,0.61038961,172,1908.319891,0.038961039,0.311688312,22.70172727,3,24,12.50462518,12,74.64935065,75.42857143,67.63636364,1.103686636,77
20,Social Conversation 5,2,776.8533333,61.78256352,668,908,776,744,0.219407566,-1.001755057,836.8,791.2,752.8,715.2,779.3062214,92,0.493333333,0.506666667,240,3868.667387,0.066666667,0.386666667,26.60623784,5,29,15.94732014,8,69.76,85.49333333,71.73333333,0.972490706,75
20,Social Conversation 5,3,787.1351351,58.25673011,668,908,788,764,-0.131980539,-0.73209189,836,803.2,776,736.8,789.2880131,80,0.513513514,0.486486486,240,3440.337653,0.081081081,0.378378378,26.32151055,6,28,17.11204014,13,67.51351351,75.56756757,79.13513514,0.853142077,74
20,Social Conversation 5,4,812.4444444,45.71192675,708,924,814,820,0.163426044,-0.077484593,848,820,804,776,813.7294118,53,0.5,0.5,216,2119.010955,0.097222222,0.5,29.4971949,7,36,18.4157286,15,77.88888889,76.38888889,79.11111111,0.984550562,72
20,Social Conversation 5,5,814.4444444,48.88333302,708,924,816,808,0.041956075,-0.693912313,860,828,808,764.8,815.9101258,81,0.513888889,0.486111111,216,2423.236307,0.069444444,0.458333333,28.49857916,5,33,17.44515025,10,83.66666667,81.44444444,83.33333333,1.004,72
20,Social Conversation 5,6,773.5263158,44.10020697,688,868,768,712,0.230437632,-0.757742125,812,780,760,736,774.7824143,68,0.447368421,0.552631579,180,1970.759298,0.013157895,0.302631579,20.97363424,1,23,12.62705385,10,84.94736842,68.52631579,79.84210526,1.063941991,76
20,Social Conversation 5,7,770.2857143,50.59409573,684,876,768,712,0.211722336,-1.066564957,812,790.4,748,720.8,771.945493,88,0.480519481,0.519480519,192,2593.443609,0.012987013,0.298701299,20.33405233,1,23,11.6989002,5,77.45454545,76.46753247,73.4025974,1.055201699,77
20,Social Conversation 5,8,779,57.42144392,684,876,782,696,0.043884283,-1.359662128,840,804,748,720,781.1134503,109,0.5,0.5,192,3391.428571,0.027777778,0.333333333,21.59364986,1,12,12.51102371,3,79.33333333,63.66666667,89.66666667,0.884758364,36
20,rest,1,813.3888889,48.21783774,736,908,816,772,0.172852445,-0.979534555,856,824,800,764.8,814.8168165,77,0.513888889,0.486111111,172,2357.70579,0.083333333,0.486111111,31.15070139,6,35,18.56506864,13,73.55555556,73.61111111,81.05555556,0.90747087,72
20,rest,2,844.2318841,33.63148323,764,908,844,824,-0.265932302,-0.602647194,877.6,856,836,816,844.9015036,52,0.463768116,0.536231884,144,1147.710145,0.15942029,0.550724638,35.05625731,11,38,19.166273,28,83.42028986,82.89855072,86.31884058,0.966420416,69
20,rest,3,810.6666667,65.27888888,676,900,828,828,-0.795365793,-0.657560321,864,840,815.2,741.6,813.2907093,89,0.611111111,0.388888889,224,4321.352113,0.097222222,0.416666667,29.72171398,7,30,17.83665887,11,83.05555556,82.61111111,83,1.000669344,72
20,rest,4,785.1351351,64.37229644,676,900,804,688,-0.285174809,-1.235770742,844,816,772.8,706.4,787.7696192,120,0.581081081,0.418918919,224,4200.556831,0.027027027,0.391891892,26.31734675,2,29,14.40126764,8,77.35135135,86.21621622,65.13513514,1.187551867,74
20,rest,5,793.027027,47.48398677,680,880,796,816,-0.301947339,-0.637763858,839.2,815.2,780,750.4,794.4473517,71,0.527027027,0.472972973,200,2285.615698,0.040540541,0.405405405,26.88993293,3,30,15.3442269,13,81.24324324,89.35135135,72.7027027,1.117472119,74
20,rest,6,779.4594595,36.17569334,712,856,776,796,0.332481952,-0.680602386,814.4,784.8,765.6,748,780.2984876,52,0.486486486,0.513513514,144,1345.033033,0.054054054,0.378378378,25.51687895,2,14,16.52345882,10,83.45945946,81.94594595,58.7027027,1.421731123,37
20,Eating 3,1,752.4615385,32.70367826,668,840,760,732,-0.205258556,-0.194023613,778.4,764,752,721.6,753.171891,40,0.564102564,0.435897436,172,1083.420579,0.051282051,0.371794872,25.40068513,4,29,14.53468989,19,74.15384615,77.07692308,78.97435897,0.938961039,78
20,Eating 3,2,744.2051282,33.25671668,684,840,744,716,0.29933029,-0.452775447,772,756,731.2,716,744.9478385,52,0.487179487,0.512820513,156,1120.37296,0.076923077,0.397435897,27.4226184,6,31,17.33711269,18,76,81.43589744,77.74358974,0.977572559,78
20,Eating 3,3,741.0126582,28.89680183,680,800,740,716,0.052824508,-0.702413236,768,752,728,716,741.5758793,40,0.493670886,0.506329114,120,845.7306069,0.050632911,0.392405063,26.33901269,4,31,16.13226071,22,72,75.29113924,73.21518987,0.98340249,79
20,Eating 3,4,749.2820513,29.76484652,680,832,750,740,0.279962044,0.195094226,770.4,756,740,724,749.8730149,39,0.5,0.5,152,897.4518815,0.025641026,0.41025641,25.23242606,2,32,14.31430433,27,75.43589744,76.1025641,73.74358974,1.02294854,78
20,Eating 3,5,742.4303797,27.60603656,696,832,740,740,1.065546665,1.283475505,757.6,744,732,724,742.9434447,30,0.430379747,0.569620253,136,771.8636806,0.012658228,0.278481013,21.41650454,1,22,12.43608247,23,78.53164557,78.6835443,73.67088608,1.065979381,79
20,Eating 3,6,725.2839506,20.26810093,672,788,724,724,0.016577783,0.457676018,740,732,720,708,725.567092,28,0.481481481,0.518518519,116,415.9308642,0.024691358,0.259259259,20.84226475,2,21,12.33531516,28,71.80246914,72.74074074,72.44444444,0.991138378,81
20,Eating 3,7,722.2222222,23.51778943,672,788,720,704,0.484523457,0.081333673,740,728,716,704,722.6050268,32,0.481481481,0.518518519,116,560,0.024691358,0.395061728,23.19913792,2,32,13.23999622,32,72.14814815,71.16049383,70.02469136,1.030324401,81
20,Eating 3,8,723.6923077,23.27775856,688,784,720,704,0.531842036,-0.27210825,741.6,731.2,712.8,704,724.0665786,32,0.487179487,0.512820513,96,556.1133603,0,0.461538462,22.8035085,0,18,12.20371861,15,74.05128205,71.8974359,72.82051282,1.016901408,39
20,rest,1,755.0769231,38.73339817,688,844,748,716,0.366499064,-0.835855839,792,764,739.2,716,756.0697295,67,0.461538462,0.538461538,156,1519.76024,0.038461538,0.461538462,27.83998806,3,36,14.95761144,14,75.53846154,79.94871795,79.53846154,0.949709865,78
20,rest,2,757.4871795,43.78553314,656,844,760,768,-0.15355345,-0.526422077,792,768,748,717.6,758.7516063,66,0.512820513,0.487179487,188,1942.071262,0.025641026,0.5,27.74278893,2,39,15.10107622,13,77.94871795,82.71794872,80.35897436,0.970006382,78
20,rest,3,763.7894737,44.9977531,656,852,768,768,-0.27181907,-0.463151114,800,776,752,724,765.1138202,58,0.552631579,0.447368421,196,2051.795088,0.065789474,0.447368421,28.81851257,5,34,17.09580845,8,73.42105263,71.89473684,83.84210526,0.875706215,76
20,rest,4,766.7012987,38.34737497,680,852,772,716,-0.041289672,-0.660951287,800,778.4,753.6,728.8,767.6596919,56,0.532467532,0.467532468,172,1489.87013,0.090909091,0.467532468,29.39029557,7,36,16.73874534,17,78.85714286,83.16883117,71.63636364,1.100797679,77
20,rest,5,782.8266667,40.88500078,680,864,788,768,-0.330167671,-0.222857741,812.8,796,776,751.2,783.8935982,48,0.533333333,0.466666667,184,1694.172252,0.106666667,0.506666667,29.56623348,8,38,15.74198464,20,70.34666667,84.32,68.05333333,1.03369906,75
20,rest,6,809.8285714,28.30596678,760,864,808,768,0.089735152,-0.846641223,836.8,813.6,802.4,786.4,810.3231102,42,0.457142857,0.542857143,104,824.7932773,0.114285714,0.457142857,28.92586874,4,16,15.04411046,10,89.6,67.77142857,95.65714286,0.936678614,35
20,sing-a-song,1,675.4022989,60.60091039,588,860,660,652,0.92396658,0.472210003,720,680,652,624.8,678.1155769,66,0.425287356,0.574712644,272,3715.173483,0.022988506,0.206896552,20.68591252,2,18,14.36599555,8,77.83908046,70.16091954,58.85057471,1.32265625,87
20,sing-a-song,2,667.3636364,29.59659909,604,740,664,652,0.016487752,-0.41388857,694.4,672,659.2,644,668.0195969,37,0.454545455,0.545454545,136,886.0271682,0,0.147727273,16.46452124,0,13,11.5128126,15,66.59090909,67.5,71,0.937900128,88
20,sing-a-song,3,687.0588235,31.72616398,632,756,680,664,0.568129476,-0.598542387,712,689.6,672,660,687.7909395,44,0.447058824,0.552941176,124,1018.532213,0.047058824,0.282352941,23.25019201,4,24,15.70649157,17,62.25882353,72.14117647,65.03529412,0.957308249,85
20,sing-a-song,4,687.6705882,35.1358333,608,756,688,664,0.070290572,-0.555640156,713.6,692,680,660,688.5676181,44,0.541176471,0.458823529,148,1249.223529,0.047058824,0.388235294,24.85002635,4,33,15.25177957,21,64.09411765,75.01176471,69.27058824,0.925271739,85
20,sing-a-song,5,679.5348837,32.11270041,608,748,684,692,-0.143381557,-0.281015705,700,688,676,652,680.2932336,36,0.593023256,0.406976744,140,1043.357592,0,0.26744186,19.95288568,0,23,10.91013941,18,71.95348837,62.69767442,67.20930233,1.070588235,86
20,sing-a-song,6,696.8,29.97599039,608,756,700,700,-0.61682347,0.347321235,720.8,704,692,676,697.4444781,36,0.505882353,0.494117647,148,909.2571429,0.011764706,0.176470588,19.6541526,1,15,12.05392269,20,62.21176471,71.90588235,67.43529412,0.922540126,85
20,sing-a-song,7,700.1904762,28.35089492,624,764,700,700,-0.230662174,0.059436954,724,708,696,676,700.7642087,36,0.428571429,0.571428571,140,813.4572576,0.023809524,0.261904762,20.70096907,2,22,13.07614734,23,67.04761905,75.42857143,67.57142857,0.992248062,84
20,sing-a-song,8,691.8095238,32.10639908,624,764,692,700,0.138152434,-0.169663064,715.2,700,688,664.8,692.5541409,39,0.523809524,0.476190476,140,1055.962834,0.023809524,0.333333333,21.74800243,1,14,13.34696903,10,63.9047619,64.57142857,66.38095238,0.962697274,42
20,rest,1,780.7368421,36.67616766,684,848,780,804,-0.44276741,-0.367522598,816,796,768,752,781.5978236,56,0.486842105,0.513157895,164,1363.076491,0.131578947,0.5,32.47316841,10,38,19.63217314,23,79.73684211,71.42105263,83.10526316,0.959468018,76
20,rest,2,792.3783784,38.80467466,696,900,796,804,0.067028163,-0.005065031,825.6,804,784,758.4,793.3279885,52,0.513513514,0.486486486,204,1526.430211,0.162162162,0.581081081,36.49282159,12,43,21.5101821,24,76.64864865,85.18918919,69.94594595,1.095826893,74
20,rest,3,811.4444444,49.42921114,696,908,802,784,0.170547941,-0.642161935,852,818.4,793.6,768.8,812.9485429,69,0.472222222,0.527777778,212,2477.658842,0.152777778,0.652777778,36.38913319,11,47,19.79317779,15,79.72222222,78.33333333,73.72222222,1.081386586,72
20,rest,4,820.4507042,39.62954821,728,908,816,816,0.238685116,-0.024412636,852,820,812,792,821.4072432,54,0.394366197,0.605633803,180,1592.936821,0.084507042,0.591549296,29.85680109,6,42,15.5533578,20,79.26760563,82.76056338,86.87323944,0.912451362,71
20,rest,5,798.5205479,29.22567345,712,852,804,816,-0.656238659,0.17298588,820,812,795.2,777.6,799.0551955,32,0.575342466,0.424657534,140,866.0030441,0.01369863,0.438356164,25.04662319,1,32,13.21323224,25,77.42465753,78.19178082,87.7260274,0.882573392,73
20,rest,6,786.3333333,32.0745659,712,836,784,784,-0.313178775,-0.707636164,816,796,784,756,786.9872228,48,0.472222222,0.527777778,124,1058.171429,0.027777778,0.388888889,26.08995428,1,14,14.96488407,10,87.55555556,67.66666667,88.77777778,0.986232791,36
20,Game 4,1,783.36,26.17716053,684,844,784,800,-0.809479554,1.987699547,800,792,780,768,783.7972527,28,0.533333333,0.466666667,160,694.5037838,0.013333333,0.373333333,24.19291833,1,28,14.15235889,30,73.70666667,84.69333333,75.52,0.975988701,75
20,Game 4,2,773.1052632,23.12982749,684,820,776,772,-0.889669132,1.793008529,792,780,772,756,773.4511858,28,0.539473684,0.460526316,136,542.1221053,0,0.342105263,22.17025034,0,26,12.28798148,30,82,73.05263158,80.21052632,1.022309711,76
20,Game 4,3,765.7368421,24.71168934,708,828,770,772,-0.127997325,0.020698109,784,776,760,748,766.1354834,36,0.539473684,0.460526316,120,618.8098246,0.026315789,0.368421053,24.32228059,2,28,14.58157132,22,81.78947368,70.84210526,80.78947368,1.01237785,76
20,Game 4,4,772.2631579,29.71680741,708,828,772,752,-0.081086947,-0.620080248,800,780,764,748,772.8347001,41,0.486842105,0.513157895,120,894.8631579,0.039473684,0.276315789,23.35579871,3,21,15.04245843,16,80.21052632,69.73684211,80.15789474,1.000656599,76
20,Game 4,5,784.8,28.37463656,720,828,788,800,-0.456530784,-0.674403057,812,800,780,759.2,785.3127785,44,0.506666667,0.493333333,108,816,0.013333333,0.226666667,20.62273739,1,17,11.79183955,20,73.44,83.2,75.36,0.974522293,75
20,Game 4,6,777.1578947,35.99307413,668,840,784,748,-0.674777268,0.339578437,808,792,776,748,777.9909349,52,0.552631579,0.447368421,172,1312.774737,0.013157895,0.315789474,22.59911503,1,24,12.89365736,14,80.63157895,74.36842105,85.47368421,0.943349754,76
20,Game 4,7,773.3684211,34.85641303,668,852,772,760,-0.239014072,0.730146744,796,780,764,748,774.1535275,41,0.486842105,0.513157895,184,1231.169123,0.026315789,0.407894737,24.26080515,2,31,14.33426974,19,81.68421053,71.21052632,76.57894737,1.066666667,76
20,Game 4,8,777.4054054,29.19039037,736,852,772,760,0.758059131,0.020752612,796,780,764,756.8,777.9532398,32,0.459459459,0.540540541,116,875.7477477,0.027027027,0.378378378,23.48521994,1,14,14.10498555,10,82.37837838,83.78378378,60.97297297,1.35106383,37
21,Prepare Speech,1,700,82.01219422,572,908,682,640,0.795495374,-0.014289363,768,693.6,668,635.2,704.7879114,100,0.3625,0.6125,336,6811.139241,0.3625,0.6625,62.34707607,29,53,40.6614289,15,72.95,73.6,63.8,1.143416928,80
21,Prepare Speech,2,654.3370787,73.08252128,552,916,636,636,1.166472509,1.290513256,700,651.2,624.8,594.4,658.4057012,80,0.393258427,0.606741573,364,5401.748723,0.191011236,0.483146067,106.2885621,17,43,98.30938542,11,71.41573034,71.46067416,66.92134831,1.067159167,89
21,Prepare Speech,3,603.1428571,43.4069495,532,788,604,568,0.994669055,2.190584596,636,616,584,568,604.7027943,60,0.510204082,0.489795918,256,1903.587629,0.040816327,0.295918367,24.60743329,4,29,16.11342515,14,63.34693878,58.93877551,60.69387755,1.043712172,98
21,Prepare Speech,4,594.1818182,31.27084796,532,676,592,584,0.347453432,-0.138388918,620,600,584,568,595.0041168,40,0.484848485,0.515151515,144,987.8441558,0.03030303,0.343434343,22.58769757,3,34,13.2038766,30,58.54545455,55.55555556,60.24242424,0.971830986,99
21,Prepare Speech,5,606.4946237,44.58424999,544,808,600,588,2.133042911,5.851393484,622.4,608,588,580,608.1311404,36,0.408602151,0.591397849,264,2009.361384,0.086021505,0.397849462,84.70452847,8,37,79.37088706,27,55.87096774,56.60215054,65.41935484,0.854043393,93
21,Prepare Speech,6,638.6067416,62.30364535,544,868,628,588,1.321318212,1.878005116,669.6,632,620,588,641.6387727,60,0.370786517,0.629213483,324,3925.854954,0.157303371,0.460674157,44.44803603,14,41,32.62561115,14,58.15730337,65.21348315,64.94382022,0.89550173,89
21,Prepare Speech,7,644.2222222,68.33215898,544,856,628,576,1.160377173,0.85368925,696,640,614.4,592,647.8360561,72,0.366666667,0.633333333,312,4721.747815,0.166666667,0.488888889,42.29979583,15,44,29.6828623,13,62.44444444,62.88888889,65.11111111,0.959044369,90
21,Prepare Speech,8,654.8636364,80.27441314,544,892,636,636,0.864537675,0.037636358,720,660,616,585.6,659.7653853,110,0.409090909,0.590909091,348,6518.050157,0.318181818,0.590909091,55.17667185,28,52,37.30882041,16,59.59090909,62,75.54545455,0.788808664,88
21,Prepare Speech,9,628.7191011,70.17554053,496,892,624,596,0.969977744,1.808157023,672,636,604.8,572,632.6233592,76,0.438202247,0.561797753,396,4980.567926,0.202247191,0.483146067,103.0165705,18,43,95.48456777,20,65.30337079,66.78651685,67.82022472,0.962889331,89
21,Prepare Speech,10,603.6521739,43.63346212,496,688,596,596,-0.261638371,-0.146234238,636,620,596,572,605.2270864,53,0.47826087,0.52173913,192,1946.18744,0.108695652,0.434782609,29.64026745,5,20,18.12263094,13,63.47826087,58.08695652,65.91304348,0.963060686,46
21,Speech,1,630.212766,101.4375263,488,860,602,512,0.612692199,-0.745925755,712.8,638.4,584,534.4,638.3241356,151,0.414893617,0.585106383,372,10400.21231,0.265957447,0.457446809,55.74288131,25,43,40.88311752,12,50.89361702,60.25531915,55.78723404,0.912280702,94
21,Speech,2,720.0987654,78.7757569,584,876,708,676,0.075219984,-1.177581028,808,744,688,640,724.3948177,144,0.456790123,0.543209877,292,6283.190123,0.49382716,0.691358025,76.47744766,40,56,48.29399549,23,69.72839506,70.51851852,72.59259259,0.960544218,81
21,Speech,3,724.097561,81.00099514,576,880,712,700,0.089138704,-1.009714977,802.4,744,700,640,728.6140535,136,0.43902439,0.56097561,304,6642.163204,0.548780488,0.768292683,73.25382896,45,63,43.33400161,22,69.17073171,73.46341463,68.73170732,1.006387509,82
21,Speech,4,730.05,89.97776114,568,908,708,700,0.135508109,-1.059277402,824,760,700,644,735.5739256,151,0.4625,0.5375,340,8198.478481,0.5125,0.8,75.92134504,41,64,46.58458993,21,71.1,76.85,72.35,0.982722875,80
21,Speech,5,728.8,87.49034232,568,908,708,704,0.161103378,-1.047115281,824,752,692,644,734.0326968,140,0.4375,0.5625,340,7751.453165,0.4875,0.7375,105.9505497,39,59,83.4222968,22,68.45,74.6,72.45,0.94478951,80
21,Speech,6,684.626506,83.64118874,544,864,676,612,0.372949194,-0.851062359,766.4,692.8,653.6,609.6,689.7168268,126,0.457831325,0.542168675,320,7081.163679,0.409638554,0.686746988,93.61122651,34,57,76.76078992,17,70.45783133,68.53012048,73.34939759,0.960578187,83
21,Speech,7,686.5,87.29576164,544,884,674,624,0.484262851,-0.592480872,748.8,703.2,651.2,608,692.0280341,128,0.45,0.55,340,7717.012658,0.35,0.6375,64.60877133,28,51,42.21884992,17,65.15,70.7,62.45,1.043234588,80
21,Speech,8,750.0540541,110.327754,580,940,730,624,0.149451318,-1.323796516,873.6,789.6,704.8,628.8,758.124856,201,0.432432432,0.567567568,360,12338.95594,0.459459459,0.689189189,95.88087848,34,51,61.85898381,23,68.32432432,78.75675676,65.83783784,1.037766831,74
21,Speech,9,754.1081081,107.2047255,580,940,746,856,0.071345318,-1.37615361,863.2,795.2,700.8,634.4,761.6901548,195,0.486486486,0.513513514,360,11650.28952,0.5,0.72972973,90.05395208,37,54,56.15651597,23,70.7027027,79.13513514,74.16216216,0.95335277,74
21,Speech,10,748.6315789,96.59694368,600,912,758,856,0.046038446,-1.393741942,854.4,782.4,698.4,642.4,754.8378704,188,0.5,0.5,312,9583.157895,0.526315789,0.710526316,83.93304925,20,27,55.1819621,10,77.78947368,77.78947368,86.21052632,0.902319902,38
21,Arithmetic,1,633.6263736,76.12361958,524,864,608,596,1.049047713,0.415268707,696,628,596,572,638.1827221,104,0.373626374,0.626373626,340,5859.192186,0.197802198,0.505494505,40.84940829,18,46,26.90036886,13,56.21978022,67.42857143,57.53846154,0.977081742,91
21,Arithmetic,2,687.2857143,83.61854594,548,880,680,696,0.351052564,-0.732820561,763.2,696,657.6,606.4,692.3537494,132,0.476190476,0.523809524,332,7076.302926,0.30952381,0.607142857,58.14531837,26,51,40.21042214,18,60,75.66666667,71.23809524,0.842245989,84
21,Arithmetic,3,732.1012658,95.48379078,572,900,728,692,0.026100652,-1.194892611,839.2,766.4,692.8,642.4,738.3017119,156,0.46835443,0.53164557,328,9234.040896,0.405063291,0.64556962,72.86350876,32,51,50.66695665,14,74.98734177,75.49367089,69.97468354,1.071635311,79
21,Arithmetic,4,773.0526316,102.9958986,576,940,782,868,-0.287685519,-1.200780652,868,832,744,660,779.883662,174,0.513157895,0.486842105,364,10749.59719,0.447368421,0.710526316,85.13643952,34,54,58.37396071,19,83.42105263,70.36842105,71.47368421,1.167157585,76
21,Arithmetic,5,772.7368421,91.11406507,612,940,772,720,-0.01850811,-1.20607224,868,812,732,684,778.0899691,154,0.486842105,0.513157895,328,8412.463158,0.447368421,0.710526316,85.06248684,34,54,56.33550292,21,82,72.26315789,85.05263158,0.964108911,76
21,Arithmetic,6,737.9487179,81.3192344,568,900,740,720,-0.075838749,-0.983219321,814.4,772,716,656,742.4157381,141,0.5,0.5,332,6698.698635,0.461538462,0.717948718,75.06067721,36,56,44.96067842,24,74.71794872,81.38461538,74.05128205,1.00900277,78
21,Arithmetic,7,700.8095238,81.77269252,564,900,682,668,0.419076484,-0.620306308,784,708,668,628,705.5641444,114,0.464285714,0.535714286,336,6767.336776,0.428571429,0.714285714,67.03927998,36,60,42.01364964,21,72.61904762,74.47619048,68.85714286,1.054633472,84
21,Arithmetic,8,677.1294118,69.24021073,564,888,668,628,0.769608693,0.24125221,736,680,648.8,620,680.6603022,88,0.435294118,0.564705882,324,4851.280672,0.435294118,0.705882353,61.89458586,37,60,37.16565765,24,61.78823529,71.10588235,59.52941176,1.037944664,85
21,Arithmetic,9,678.4827586,67.63048046,556,844,668,644,0.580866231,-0.337805503,736,684,645.6,624,681.8450965,90,0.471264368,0.528735632,288,4627.06656,0.402298851,0.689655172,63.3175827,35,60,39.67125591,21,70.52873563,71.44827586,63.40229885,1.11240029,87
21,Arithmetic,10,668.372093,61.61131852,556,812,652,644,0.440840476,-0.552930083,726.4,680,644,620,671.2057876,84,0.418604651,0.581395349,256,3886.334441,0.279069767,0.674418605,52.66606389,12,29,33.23263702,9,59.90697674,69.76744186,73.95348837,0.810062893,43
21,Game 4,1,903.5076923,66.28055129,712,1020,916,916,-0.771548835,0.358618035,960.8,928,896,846.4,905.9355725,88,0.553846154,0.446153846,308,4461.753846,0.476923077,0.784615385,57.16642371,31,51,28.81161875,19,85.6,100.6769231,87.93846154,0.973407978,65
